0.0111,-0.272
0.0112,-0.273
0.0113,-0.272
0.0114,-0.268
0.0115,-0.263
0.0116,-0.26
0.0117,-0.263
0.0118,-0.269
0.0119,-0.268
0.012,-0.272
0.0121,-0.273
0.0122,-0.278
0.0123,-0.279
0.0124,-0.278
0.0125,-0.279
0.0126,-0.281
0.0127,-0.281
0.0128,-0.278
0.0129,-0.28
0.013,-0.277
0.0131,-0.279
0.0132,-0.279
0.0133,-0.282
0.0134,-0.279
0.0135,-0.277
0.0136,-0.28
0.0137,-0.283
0.0138,-0.285
0.0139,-0.284
0.014,-0.281
0.0141,-0.278
0.0142,-0.271
0.0143,-0.266
0.0144,-0.261
0.0145,-0.261
0.0146,-0.261
0.0147,-0.259
0.0148,-0.256
0.0149,-0.255
0.015,-0.254
0.0151,-0.253
0.0152,-0.254
0.0153,-0.253
0.0154,-0.25
0.0155,-0.25
0.0156,-0.246
0.0157,-0.242
0.0158,-0.238
0.0159,-0.237
0.016,-0.236
0.0161,-0.234
0.0162,-0.236
0.0163,-0.233
0.0164,-0.232
0.0165,-0.235
0.0166,-0.233
0.0167,-0.231
0.0168,-0.229
0.0169,-0.223
0.017,-0.221
0.0171,-0.222
0.0172,-0.219
0.0173,-0.214
0.0174,-0.213
0.0175,-0.217
0.0176,-0.213
0.0177,-0.212
0.0178,-0.212
0.0179,-0.211
0.018,-0.209
0.0181,-0.21
0.0182,-0.209
0.0183,-0.208
0.0184,-0.211
0.0185,-0.219
0.0186,-0.224
0.0187,-0.227
0.0188,-0.228
0.0189,-0.227
0.019,-0.227
0.0191,-0.229
0.0192,-0.229
0.0193,-0.232
0.0194,-0.23
0.0195,-0.228
0.0196,-0.225
0.0197,-0.22
0.0198,-0.217
0.0199,-0.216
0.02,-0.214
0.0201,-0.209
0.0202,-0.204
0.0203,-0.202
0.0204,-0.201
0.0205,-0.202
0.0206,-0.198
0.0207,-0.199
0.0208,-0.198
0.0209,-0.2
0.021,-0.203
0.0211,-0.203
0.0212,-0.203
0.0213,-0.204
0.0214,-0.203
0.0215,-0.206
0.0216,-0.203
0.0217,-0.201
0.0218,-0.201
0.0219,-0.198
0.022,-0.201
0.0221,-0.197
0.0222,-0.195
0.0223,-0.199
0.0224,-0.206
0.0225,-0.206
0.0226,-0.21
0.0227,-0.21
0.0228,-0.214
0.0229,-0.217
0.023,-0.216
0.0231,-0.215
0.0232,-0.213
0.0233,-0.214
0.0234,-0.215
0.0235,-0.214
0.0236,-0.212
0.0237,-0.21
0.0238,-0.213
0.0239,-0.215
0.024,-0.218
0.0241,-0.221
0.0242,-0.223
0.0243,-0.224
0.0244,-0.223
0.0245,-0.224
0.0246,-0.219
0.0247,-0.219
0.0248,-0.22
0.0249,-0.223
0.025,-0.223
0.0251,-0.222
0.0252,-0.223
0.0253,-0.224
0.0254,-0.226
0.0255,-0.225
0.0256,-0.227
0.0257,-0.233
0.0258,-0.229
0.0259,-0.233
0.026,-0.237
0.0261,-0.232
0.0262,-0.234
0.0263,-0.234
0.0264,-0.233
0.0265,-0.233
0.0266,-0.232
0.0267,-0.233
0.0268,-0.234
0.0269,-0.231
0.027,-0.225
0.0271,-0.218
0.0272,-0.213
0.0273,-0.215
0.0274,-0.216
0.0275,-0.212
0.0276,-0.212
0.0277,-0.212
0.0278,-0.217
0.0279,-0.215
0.028,-0.217
